106.91,2829.5,2544.4,1757.1
3341.8,2235.4,2374.6,2243.8
1398.3,1210,1532,1279.7
1082.9,1075.3,1340.2,1152.2
1004.5,998.39,1201,1028.1
1054.1,1065.5,1172.2,957.72
1157.4,1153.2,1156.1,1155
1239.3,1232.4,1218.8,1221.2
1426.3,1423.3,1443.8,1420.6
