0.10061,0.10564,0.14815,0.15666
0.11282,0.13048,0.14815,0.15667
0.14979,0.14979,0.14979,0.15727
0.15472,0.15472,0.15472,0.15727
0.15569,0.15569,0.15569,0.15762
0.1577,0.1577,0.1577,0.1577
0.16123,0.16123,0.16123,0.16123
0.19279,0.19279,0.19279,0.19279
