774.35,674.36,412.98,310.75
101.94,100.08,75.602,72.479
52.991,52.309,43.076,48.227
37.297,38.997,36.466,42.002
36.062,37.27,34.003,38.304
34.554,36.648,35.182,34.619
35.454,37.856,35.143,36.096
32.663,32.439,33.226,33.546
