-116,-112.42,-111.37,-111.21
-112.02,-111.54,-110.58,-110.46
-111.48,-111.12,-110.42,-110.29
-111.01,-110.99,-110.28,-110.23
-110.59,-110.59,-110.22,-110.2
-110.49,-110.49,-110.21,-110.2
-110.2,-110.2,-110.2,-110.2
-110.2,-110.2,-110.2,-110.2
-110.2,-110.2,-110.2,-110.2
-110.2,-110.2,-110.2,-110.2
-110.2,-110.2,-110.2,-110.2
