3.1065,4.5556,12.863,40.683
26.034,22.716,26.763,57.062
15.262,15.654,21.113,55.335
16.164,20.222,39.305,61.658
19.159,19.091,25.367,48.03
21.068,20.867,24.97,47.151
25.36,25.682,29.389,60.053
45.963,47.563,46.495,56.936
62.713,62.525,62.479,62.097
82.518,81.345,81.245,81.499
112.96,113.14,112.72,114.04
