95.818,91.574,152.9,293.57
294.68,243.42,258.92,396.8
126.2,120.12,210.29,327.01
122.5,122.61,188.83,295.52
161.86,161.44,188.09,316.48
204.49,204.45,257.15,313.01
397.77,386.58,408.03,416.29
1792.3,1743.2,1776.6,1761.8
1941.2,1951.3,1966.9,1953.7
