7.0373e-06,0.034032,0.10936,0.12101
0.015775,0.034057,0.10932,0.12073
0.083811,0.083813,0.10932,0.12077
0.11152,0.11152,0.11152,0.12139
0.11806,0.11806,0.11806,0.12139
0.11934,0.11934,0.11934,0.12185
0.12197,0.12197,0.12197,0.12197
0.12654,0.12654,0.12654,0.12654
0.16485,0.16485,0.16485,0.16485
