NaN,4705.5,4866.3,4939.1,4939.1
4939.1,4939.1,4939.1,4939.1,4939.1
4938.8,4938.8,4938.8,4939.1,4939.1
4938.9,4938.9,4938.9,4939.1,4939.1
4939.1,4939.1,4939.1,4939.1,4939.1
4939.1,4939.1,4939.1,4939.1,4939.1
4939.1,4939.1,4939.1,4939.1,4939.1
4939.1,4939.1,4939.1,4939.1,4939.1
4939.1,4939.1,4939.1,4939.1,4939.1
4939.1,4939.1,4939.1,4939.1,4939.1
4939.1,4939.1,4939.1,4939.1,4939.1
4939.1,4939.1,4939.1,4939.1,4939.1
